65,22.92,23.62,1009.92,0.0
66,22.58,19.96,1010.17,0.0
67,22.5,26.17,1010.12,0.0
68,23.29,23.75,1013.33,0.0
69,23.79,24.29,1014.17,0.0
70,24.08,19.92,1015.12,0.0
71,22.92,16.46,1013.42,0.0
72,23.83,21.08,1014.04,0.0
73,24.92,18.67,1012.62,0.0
74,24.92,20.46,1010.83,0.0
75,25.17,19.67,1011.04,0.0
76,25.58,21.29,1010.83,0.0
77,25.38,22.67,1010.46,0.0
78,26.21,26.83,1008.29,0.0
79,25.58,27.25,1008.58,0.1
80,24.88,26.54,1010.21,0.0
81,25.0,24.42,1011.17,0.0
82,25.54,28.5,1011.21,0.0
83,27.0,23.46,1010.38,0.0
84,25.75,25.75,1010.62,0.0
85,24.79,28.29,1010.54,0.0
86,22.33,35.58,1010.0,0.3
87,26.29,35.33,1009.58,0.0
88,27.17,33.29,1009.29,0.0
89,27.12,31.88,1010.46,0.0
90,26.62,30.29,1009.42,0.0
91,28.42,24.79,1008.67,0.0
92,29.33,22.83,1008.25,0.0
93,30.58,19.38,1008.71,0.0
94,28.88,17.83,1009.67,0.0
95,24.62,32.21,1012.0,0.9
96,28.21,27.42,1008.04,0.0
97,28.17,18.58,1006.21,0.0
98,27.75,20.33,1005.42,0.0
99,25.33,27.75,1011.54,0.0
100,25.83,24.88,1012.04,0.0
101,27.83,22.08,1009.54,0.0
102,29.29,17.54,1008.0,0.0
103,31.08,18.92,1005.54,0.0
104,31.12,13.96,1004.71,0.0
105,30.83,16.58,1005.17,0.0
106,30.46,16.25,1005.75,0.0
107,29.79,12.92,1006.25,0.0
108,30.12,10.0,1007.46,0.0
109,32.38,11.21,1006.96,0.0
110,34.33,11.42,1002.71,0.0
111,33.21,11.38,1001.0,0.0
112,30.38,8.33,1005.67,0.0
113,29.88,6.62,1008.46,0.0
114,30.29,8.71,1008.92,0.0
115,31.25,8.29,1010.33,0.0
116,30.79,8.0,1010.08,0.0
117,32.92,8.04,1007.71,0.0
118,34.75,9.21,1006.25,0.0
119,34.83,11.46,1006.08,0.0
120,34.92,9.96,1005.21,0.0
121,34.96,10.96,1005.33,0.0
122,34.04,13.58,1005.75,0.0
123,33.29,14.0,1005.08,0.0
124,33.38,14.79,1003.62,0.0
125,33.38,15.38,1005.33,0.0
126,31.83,17.42,1008.58,0.0
127,32.42,15.88,1006.04,0.0
128,33.75,13.62,1004.42,0.0
129,34.96,13.33,1002.25,0.0
130,34.88,19.46,1000.33,0.0
131,35.25,22.29,1000.38,0.0
132,33.29,17.08,1002.33,0.0
133,33.88,13.42,1000.04,0.0
134,35.79,15.29,998.12,0.0
135,36.62,16.71,998.88,0.0
136,36.38,18.71,1001.17,0.0
137,37.12,18.33,1002.42,0.0
138,38.58,13.75,1001.88,0.0
139,38.21,13.92,1002.17,0.0
140,37.38,16.83,1000.96,0.0
141,38.67,13.46,1000.33,0.0
142,36.96,11.75,1000.5,0.0
143,35.75,11.46,999.29,0.0
144,35.25,12.88,998.12,0.0
145,34.08,15.38,997.0,0.0
146,32.79,15.29,996.25,0.0
147,35.75,21.54,998.58,0.0
148,37.96,20.25,999.12,0.0
149,36.92,21.71,999.42,0.0
150,32.83,30.33,1000.42,0.1
151,33.38,31.46,1000.25,0.0
152,34.12,27.79,1001.04,0.0
153,35.96,29.38,1000.92,0.0
154,37.25,30.29,1001.21,0.0
155,37.5,27.21,998.79,0.0
156,36.42,23.88,997.79,0.0
157,35.67,20.12,996.79,0.0
158,35.33,9.5,996.67,0.0
159,34.79,11.08,999.21,0.0
160,35.79,21.0,1001.12,0.0
161,36.04,19.08,1001.33,0.0
162,36.12,18.54,1001.21,0.0
163,36.08,20.5,1001.38,0.0
164,34.96,24.83,1002.42,0.0
165,34.17,28.29,1002.92,0.0
166,34.29,23.71,1001.21,0.0
167,34.58,19.12,1001.75,0.0
168,34.08,20.67,1002.54,0.0
169,34.08,21.71,1001.83,0.0
170,34.71,18.46,1000.88,0.0
171,36.33,15.75,1000.62,0.0
172,36.83,14.42,1000.25,0.0
173,36.88,20.54,999.75,0.0
174,36.08,28.75,999.42,0.0
175,35.75,33.92,1000.21,0.0
176,36.33,32.83,1000.62,0.0
177,37.29,30.5,998.62,0.0
178,38.58,27.62,996.67,0.0
179,37.88,29.92,996.5,0.0
180,36.04,34.88,997.08,0.0
181,35.67,37.12,998.5,0.0
182,34.62,41.17,999.12,0.0
183,34.25,40.33,998.17,0.0
184,30.04,47.12,998.83,0.0
185,33.67,40.67,997.29,0.0
186,35.62,29.54,997.42,0.0
187,37.54,18.33,996.21,0.0
188,37.92,15.21,995.79,0.0
189,36.58,29.75,995.38,0.0
190,34.17,46.88,997.21,0.2
191,32.88,55.17,998.42,3.8
192,32.42,61.5,999.12,0.2
